created_at,base,ticket1,ticket2,ticket3,exchange1,exchange2,exchange3,profit
2019-08-14T09:25:26.584Z,USD,BCH/USD,BCH/BTC,BTC/USD,exmo,bittrex,livecoin,1.0561
2019-08-14T09:25:26.583Z,USD,BCH/USD,BCH/BTC,BTC/USD,exmo,binance,livecoin,1.5061
2019-08-14T09:25:26.583Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,exmo,livecoin,1.0749
2019-08-14T09:25:26.584Z,USD,BCH/USD,BCH/BTC,BTC/USD,exmo,okex,livecoin,1.4385
2019-08-14T09:25:26.582Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,gateio,livecoin,1.1931
2019-08-14T09:25:26.582Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,zb,livecoin,1.3323
2019-08-14T09:25:26.576Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,kraken,livecoin,1.1501
2019-08-14T09:25:26.582Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,poloniex,livecoin,1.0314
2019-08-14T09:25:26.575Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,bitfinex,livecoin,1.2666
2019-08-14T09:25:26.576Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,hitbtc,livecoin,1.432
2019-08-14T09:25:26.575Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,kucoin,livecoin,1.6012
2019-08-14T09:25:26.575Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,binance,livecoin,1.5539
2019-08-14T09:25:26.575Z,USD,EOS/USD,EOS/BTC,BTC/USD,exmo,okex,livecoin,1.5048
2019-08-14T09:25:26.574Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,exmo,livecoin,1.0681
2019-08-14T09:25:26.574Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,zb,livecoin,1.212
2019-08-14T09:25:26.574Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,kraken,livecoin,1.0904
2019-08-14T09:25:26.574Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,poloniex,livecoin,1.1106
2019-08-14T09:25:26.569Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,kucoin,livecoin,1.415
2019-08-14T09:25:26.569Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,hitbtc,livecoin,1.1688
2019-08-14T09:25:26.568Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,binance,livecoin,1.415
2019-08-14T09:25:26.569Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,bitfinex,livecoin,1.356
2019-08-14T09:25:26.568Z,USD,XLM/USD,XLM/BTC,BTC/USD,exmo,okex,livecoin,1.3135
2019-08-14T09:25:26.567Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,kucoin,livecoin,1.1708
2019-08-14T09:25:26.568Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,exmo,livecoin,1.4942
2019-08-14T09:25:26.567Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,bittrex,livecoin,1.3926
2019-08-14T09:25:26.567Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,hitbtc,livecoin,1.3838
2019-08-14T09:25:26.566Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,binance,livecoin,1.1708
2019-08-14T09:25:26.566Z,USD,TRX/USD,TRX/BTC,BTC/USD,exmo,okex,livecoin,1.5433
2019-08-14T09:25:26.565Z,USD,NEO/USD,NEO/BTC,BTC/USD,exmo,zb,livecoin,1.2715
2019-08-14T09:25:34.345Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,okex,2.8674
2019-08-14T09:25:34.344Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,binance,2.883
2019-08-14T09:25:34.344Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,zb,4.2936
2019-08-14T09:25:34.343Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,poloniex,4.3794
2019-08-14T09:25:34.344Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,exmo,4.0514
2019-08-14T09:25:34.343Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,kucoin,4.3695
2019-08-14T09:25:34.344Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,gateio,4.3341
2019-08-14T09:25:34.343Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,bitfinex,4.329
2019-08-14T09:25:34.343Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,hitbtc,4.3564
2019-08-14T09:25:34.342Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,binance,4.3645
2019-08-14T09:25:34.342Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,bittrex,4.3049
2019-08-14T09:25:34.342Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,binance,gateio,okex,4.3594
2019-08-14T09:25:34.336Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,binance,kucoin,kraken,1.2592
2019-08-14T09:25:34.337Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,binance,gateio,kraken,1.0156
2019-08-14T09:25:34.334Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,binance,binance,kraken,1.3689
2019-08-14T09:25:34.335Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,binance,okex,kraken,1.3052
2019-08-14T09:25:34.332Z,ETH,EOS/ETH,EOS/EUR,ETH/EUR,binance,exmo,kraken,1.0039
2019-08-14T09:25:34.333Z,ETH,BNB/ETH,ETC/BNB,ETC/ETH,binance,binance,kraken,1.1799
2019-08-14T09:25:34.328Z,ETH,ETH/BTC,BTC/USD,ETH/USD,binance,livecoin,exmo,1.6397
2019-08-14T09:25:34.329Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,binance,exmo,kraken,1.4152
2019-08-14T09:25:34.327Z,ETH,ETH/BTC,BTC/USD,ETH/USD,binance,livecoin,bitfinex,1.9489
2019-08-14T09:25:34.329Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,binance,exmo,bitfinex,1.0081
2019-08-14T09:25:34.323Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,binance,livecoin,gateio,2.4395
2019-08-14T09:25:34.327Z,ETH,ETH/BTC,BTC/USD,ETH/USD,binance,livecoin,kraken,2.3513
2019-08-14T09:25:34.323Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,binance,livecoin,kraken,2.5611
2019-08-14T09:25:34.323Z,ETH,ETH/BTC,BTC/USD,ETH/USD,binance,livecoin,bittrex,2.4711
2019-08-14T09:25:34.322Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,binance,livecoin,exmo,4.5887
2019-08-14T09:25:34.323Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,binance,livecoin,hitbtc,2.2749
2019-08-14T09:25:34.322Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,binance,livecoin,kraken,7.2333
2019-08-14T09:25:34.320Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,binance,kucoin,bitfinex,1.2081
2019-08-14T09:25:34.322Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,binance,livecoin,bitfinex,6.8028
2019-08-14T09:25:34.381Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,okex,livecoin,hitbtc,2.1927
2019-08-14T09:25:34.380Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,okex,livecoin,kraken,7.1471
2019-08-14T09:25:34.376Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,okex,kucoin,kraken,1.0168
2019-08-14T09:25:34.380Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,okex,livecoin,bitfinex,6.717
2019-08-14T09:25:34.376Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,okex,kucoin,bitfinex,1.1268
2019-08-14T09:25:34.375Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,okex,bitfinex,kraken,1.1189
2019-08-14T09:25:34.373Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,okex,binance,kraken,1.2841
2019-08-14T09:25:34.374Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,okex,okex,kraken,1.2184
2019-08-14T09:25:34.368Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,okex,okex,kraken,1.2791
2019-08-14T09:25:34.369Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,okex,kucoin,kraken,1.2331
2019-08-14T09:25:34.363Z,ETH,LTC/ETH,LTC/USD,ETH/USD,binance,livecoin,kraken,1.4528
2019-08-14T09:25:34.367Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,okex,binance,kraken,1.3428
2019-08-14T09:25:34.364Z,ETH,LTC/ETH,LTC/EUR,ETH/EUR,binance,exmo,kraken,1.1058
2019-08-14T09:25:34.363Z,ETH,LTC/ETH,LTC/USD,ETH/USD,binance,livecoin,bitfinex,1.054
2019-08-14T09:25:34.361Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,binance,exmo,kraken,1.4579
2019-08-14T09:25:34.363Z,ETH,LTC/ETH,LTC/USD,ETH/USD,binance,livecoin,bittrex,1.5716
2019-08-14T09:25:34.359Z,ETH,DASH/ETH,DASH/USD,ETH/USD,binance,livecoin,kraken,1.0831
2019-08-14T09:25:34.361Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,binance,exmo,bitfinex,1.0507
2019-08-14T09:25:34.358Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,binance,exmo,kraken,1.7763
2019-08-14T09:25:34.359Z,ETH,DASH/ETH,DASH/USD,ETH/USD,binance,livecoin,bittrex,1.2015
2019-08-14T09:25:34.357Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,binance,exmo,bitfinex,1.3678
2019-08-14T09:25:34.355Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,exmo,2.9821
2019-08-14T09:25:34.355Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,zb,2.909
2019-08-14T09:25:34.354Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,livecoin,2.7627
2019-08-14T09:25:34.346Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,poloniex,2.9197
2019-08-14T09:25:34.346Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,hitbtc,2.8778
2019-08-14T09:25:34.346Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,gateio,2.9715
2019-08-14T09:25:34.346Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,kraken,2.9195
2019-08-14T09:25:34.345Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,kucoin,2.8414
2019-08-14T09:25:34.345Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,bitfinex,3.0341
2019-08-14T09:25:34.345Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,binance,gateio,bittrex,2.857
2019-08-14T09:25:34.530Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,kucoin,livecoin,kraken,7.2279
2019-08-14T09:25:34.527Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,kucoin,kucoin,kraken,1.093
2019-08-14T09:25:34.528Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,kucoin,kucoin,bitfinex,1.203
2019-08-14T09:25:34.487Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,bitfinex,gateio,binance,2.3569
2019-08-14T09:25:34.479Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,gateio,3.8005
2019-08-14T09:25:34.479Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,exmo,3.5193
2019-08-14T09:25:34.479Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,poloniex,3.8456
2019-08-14T09:25:34.479Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,zb,3.7602
2019-08-14T09:25:34.478Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,hitbtc,3.8227
2019-08-14T09:25:34.478Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,kucoin,3.8358
2019-08-14T09:25:34.478Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,bittrex,3.7715
2019-08-14T09:25:34.478Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,bitfinex,3.7955
2019-08-14T09:25:34.478Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,okex,3.8257
2019-08-14T09:25:34.475Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bitfinex,exmo,kraken,1.1651
2019-08-14T09:25:34.477Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,bitfinex,gateio,binance,3.8307
2019-08-14T09:25:34.474Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bitfinex,livecoin,kraken,2.0989
2019-08-14T09:25:34.474Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bitfinex,livecoin,bitfinex,1.6975
2019-08-14T09:25:34.474Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bitfinex,livecoin,exmo,1.3891
2019-08-14T09:25:34.474Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bitfinex,livecoin,gateio,2.1869
2019-08-14T09:25:34.474Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bitfinex,livecoin,bittrex,2.2184
2019-08-14T09:25:34.473Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bitfinex,livecoin,hitbtc,2.0227
2019-08-14T09:25:34.473Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bitfinex,livecoin,kraken,2.3082
2019-08-14T09:25:34.472Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bitfinex,livecoin,kraken,6.9688
2019-08-14T09:25:34.472Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bitfinex,livecoin,exmo,4.3308
2019-08-14T09:25:34.468Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,bitfinex,okex,kraken,1.05
2019-08-14T09:25:34.472Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bitfinex,livecoin,bitfinex,6.5395
2019-08-14T09:25:34.466Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,bitfinex,binance,kraken,1.1156
2019-08-14T09:25:34.463Z,ETH,ETH/USD,ETC/USD,ETC/ETH,bitfinex,bitfinex,kraken,1.0067
2019-08-14T09:25:34.462Z,ETH,ETH/USD,ETC/USD,ETC/ETH,bitfinex,bittrex,kraken,1.0954
2019-08-14T09:25:34.453Z,ETH,BCH/ETH,BCH/EUR,ETH/EUR,bittrex,exmo,kraken,1.1542
2019-08-14T09:25:34.453Z,ETH,BCH/ETH,BCH/USD,ETH/USD,bittrex,livecoin,kraken,2.2733
2019-08-14T09:25:34.453Z,ETH,BCH/ETH,BCH/USD,ETH/USD,bittrex,livecoin,exmo,1.5622
2019-08-14T09:25:34.452Z,ETH,BCH/ETH,BCH/USD,ETH/USD,bittrex,livecoin,bittrex,2.393
2019-08-14T09:25:34.453Z,ETH,BCH/ETH,BCH/USD,ETH/USD,bittrex,livecoin,bitfinex,1.8712
2019-08-14T09:25:34.449Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,bittrex,exmo,kraken,1.2629
2019-08-14T09:25:34.450Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,bittrex,exmo,kraken,1.0678
2019-08-14T09:25:34.447Z,ETH,LTC/ETH,LTC/USD,ETH/USD,bittrex,livecoin,kraken,1.0333
2019-08-14T09:25:34.446Z,ETH,LTC/ETH,LTC/USD,ETH/USD,bittrex,livecoin,bittrex,1.1516
2019-08-14T09:25:34.444Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bittrex,kucoin,kraken,1.0876
2019-08-14T09:25:34.442Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bittrex,binance,kraken,1.1971
2019-08-14T09:25:34.442Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,bittrex,okex,kraken,1.1335
2019-08-14T09:25:34.432Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bittrex,livecoin,exmo,1.4677
2019-08-14T09:25:34.439Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bittrex,exmo,kraken,1.2435
2019-08-14T09:25:34.432Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bittrex,livecoin,kraken,2.178
2019-08-14T09:25:34.431Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bittrex,livecoin,bitfinex,1.7763
2019-08-14T09:25:34.431Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bittrex,livecoin,kraken,2.3874
2019-08-14T09:25:34.431Z,ETH,ETH/BTC,BTC/USD,ETH/USD,bittrex,livecoin,bittrex,2.2976
2019-08-14T09:25:34.430Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bittrex,livecoin,exmo,4.4116
2019-08-14T09:25:34.431Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bittrex,livecoin,gateio,2.2661
2019-08-14T09:25:34.430Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bittrex,livecoin,bitfinex,6.622
2019-08-14T09:25:34.431Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,bittrex,livecoin,hitbtc,2.1017
2019-08-14T09:25:34.427Z,ETH,ETH/BTC,MKR/BTC,MKR/ETH,bittrex,kucoin,bitfinex,1.0368
2019-08-14T09:25:34.430Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,bittrex,livecoin,kraken,7.0517
2019-08-14T09:25:34.424Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,bittrex,okex,kraken,1.1284
2019-08-14T09:25:34.426Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,bittrex,bitfinex,kraken,1.0289
2019-08-14T09:25:34.412Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,okex,exmo,kraken,1.3353
2019-08-14T09:25:34.423Z,ETH,ETH/BTC,ETC/BTC,ETC/ETH,bittrex,binance,kraken,1.194
2019-08-14T09:25:34.406Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,exmo,2.6496
2019-08-14T09:25:34.406Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,zb,2.5768
2019-08-14T09:25:34.411Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,okex,exmo,kraken,1.2895
2019-08-14T09:25:34.406Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,gateio,2.6391
2019-08-14T09:25:34.406Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,livecoin,2.431
2019-08-14T09:25:34.405Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,kraken,2.5872
2019-08-14T09:25:34.405Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,poloniex,2.5874
2019-08-14T09:25:34.405Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,kucoin,2.5094
2019-08-14T09:25:34.405Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,hitbtc,2.5457
2019-08-14T09:25:34.404Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,okex,2.5353
2019-08-14T09:25:34.404Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,bitfinex,2.7015
2019-08-14T09:25:34.403Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,binance,2.5509
2019-08-14T09:25:34.404Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,okex,gateio,bittrex,2.5249
2019-08-14T09:25:34.399Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,zb,3.9569
2019-08-14T09:25:34.399Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,exmo,3.7155
2019-08-14T09:25:34.399Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,poloniex,4.0424
2019-08-14T09:25:34.399Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,gateio,3.9972
2019-08-14T09:25:34.398Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,bitfinex,3.9922
2019-08-14T09:25:34.399Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,hitbtc,4.0194
2019-08-14T09:25:34.398Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,bittrex,3.9682
2019-08-14T09:25:34.398Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,kucoin,4.0325
2019-08-14T09:25:34.398Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,binance,4.0275
2019-08-14T09:25:34.398Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,okex,gateio,okex,4.0224
2019-08-14T09:25:34.391Z,ETH,LTC/ETH,LTC/USD,ETH/USD,okex,livecoin,kraken,1.3845
2019-08-14T09:25:34.392Z,ETH,LTC/ETH,LTC/EUR,ETH/EUR,okex,exmo,kraken,1.0377
2019-08-14T09:25:34.391Z,ETH,LTC/ETH,LTC/USD,ETH/USD,okex,livecoin,bittrex,1.5032
2019-08-14T09:25:34.382Z,ETH,ETH/BTC,BTC/USD,ETH/USD,okex,livecoin,kraken,2.269
2019-08-14T09:25:34.388Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,okex,exmo,kraken,1.3337
2019-08-14T09:25:34.381Z,ETH,ETH/BTC,BTC/USD,ETH/USD,okex,livecoin,bittrex,2.3887
2019-08-14T09:25:34.382Z,ETH,ETH/BTC,BTC/USD,ETH/USD,okex,livecoin,exmo,1.558
2019-08-14T09:25:34.381Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,okex,livecoin,kraken,2.4786
2019-08-14T09:25:34.382Z,ETH,ETH/BTC,BTC/USD,ETH/USD,okex,livecoin,bitfinex,1.867
2019-08-14T09:25:34.380Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,okex,livecoin,exmo,4.5046
2019-08-14T09:25:34.381Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,okex,livecoin,gateio,2.3572
2019-08-14T09:25:34.597Z,ETH,BCH/ETH,BCH/USD,ETH/USD,hitbtc,livecoin,bittrex,2.495
2019-08-14T09:25:34.597Z,ETH,BCH/ETH,BCH/USD,ETH/USD,hitbtc,livecoin,kraken,2.3752
2019-08-14T09:25:34.589Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,exmo,2.3449
2019-08-14T09:25:34.597Z,ETH,BCH/ETH,BCH/USD,ETH/USD,hitbtc,livecoin,bitfinex,1.9727
2019-08-14T09:25:34.579Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,gateio,2.3344
2019-08-14T09:25:34.579Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,zb,2.2723
2019-08-14T09:25:34.579Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,poloniex,2.2829
2019-08-14T09:25:34.579Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,livecoin,2.1269
2019-08-14T09:25:34.579Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,kraken,2.2826
2019-08-14T09:25:34.578Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,hitbtc,2.2412
2019-08-14T09:25:34.578Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,bitfinex,2.3965
2019-08-14T09:25:34.578Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,kucoin,2.2051
2019-08-14T09:25:34.578Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,bittrex,2.2206
2019-08-14T09:25:34.577Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,okex,2.2309
2019-08-14T09:25:34.577Z,ETH,IOTA/ETH,IOTA/BTC,ETH/BTC,hitbtc,gateio,binance,2.2464
2019-08-14T09:25:34.577Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,exmo,3.4076
2019-08-14T09:25:34.577Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,zb,3.6482
2019-08-14T09:25:34.576Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,gateio,3.6885
2019-08-14T09:25:34.576Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,poloniex,3.7335
2019-08-14T09:25:34.576Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,hitbtc,3.7106
2019-08-14T09:25:34.575Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,kucoin,3.7237
2019-08-14T09:25:34.575Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,bitfinex,3.6834
2019-08-14T09:25:34.575Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,bittrex,3.6595
2019-08-14T09:25:34.574Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,binance,3.7187
2019-08-14T09:25:34.575Z,ETH,IOTA/ETH,IOTA/USDT,ETH/USDT,hitbtc,gateio,okex,3.7136
2019-08-14T09:25:34.572Z,ETH,LTC/ETH,LTC/USD,ETH/USD,hitbtc,livecoin,kraken,1.202
2019-08-14T09:25:34.571Z,ETH,LTC/ETH,LTC/USD,ETH/USD,hitbtc,livecoin,bittrex,1.3205
2019-08-14T09:25:34.566Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,hitbtc,exmo,bitfinex,1.0436
2019-08-14T09:25:34.564Z,ETH,XMR/ETH,XMR/EUR,ETH/EUR,hitbtc,exmo,kraken,1.2408
2019-08-14T09:25:34.567Z,ETH,ZEC/ETH,ZEC/EUR,ETH/EUR,hitbtc,exmo,kraken,1.4508
2019-08-14T09:25:34.559Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,hitbtc,okex,kraken,1.1994
2019-08-14T09:25:34.561Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,hitbtc,kucoin,kraken,1.1535
2019-08-14T09:25:34.558Z,ETH,ETH/USDT,ETC/USDT,ETC/ETH,hitbtc,binance,kraken,1.263
2019-08-14T09:25:34.556Z,ETH,ETH/BTC,BTC/EUR,ETH/EUR,hitbtc,exmo,kraken,1.3085
2019-08-14T09:25:34.555Z,ETH,ETH/BTC,BTC/USD,ETH/USD,hitbtc,livecoin,exmo,1.5328
2019-08-14T09:25:34.555Z,ETH,ETH/BTC,BTC/USD,ETH/USD,hitbtc,livecoin,kraken,2.2437
2019-08-14T09:25:34.555Z,ETH,ETH/BTC,BTC/USD,ETH/USD,hitbtc,livecoin,bitfinex,1.8417
2019-08-14T09:25:34.552Z,ETH,ETH/BTC,XTZ/BTC,XTZ/ETH,hitbtc,livecoin,gateio,2.3318
2019-08-14T09:25:34.554Z,ETH,ETH/BTC,BTC/USD,ETH/USD,hitbtc,livecoin,bittrex,2.3634
