"bch/usdt-coinexchange-binance","2019-08-08T14:36:18.449Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"binance",329.81,,,6.5598
"bat/btc-binance-zb","2019-08-08T14:37:07.053Z","BAT/BTC",54644.80874317,"binance",0.0000183,"zb",0.0000187379,,,2.1905
"trx/usd-bitfinex-coss","2019-08-08T14:37:07.056Z","TRX/USD",45.71637561,"bitfinex",0.021874,"coss",0.023,,,4.9425
"leo/btc-bitz-okex","2019-08-08T14:37:58.243Z","LEO/BTC",374531.83520599,"bitz",0.00000267,"okex",0.00010612,,,3870.4573
"bat/btc-hitbtc-zb","2019-08-08T14:38:18.629Z","BAT/BTC",54659.74309921,"hitbtc",0.000018295,"zb",0.0000187379,,,2.2185
"etc/eth-binance-kraken","2019-08-08T14:38:18.630Z","ETC/ETH",37.16919417,"binance",0.026904,"kraken",0.027751,,,2.9451
"bat/btc-bittrex-zb","2019-08-08T14:38:24.928Z","BAT/BTC",54585.15283843,"bittrex",0.00001832,"zb",0.0000187379,,,2.0788
"bat/btc-binance-zb","2019-08-08T14:38:34.145Z","BAT/BTC",54674.68562056,"binance",0.00001829,"zb",0.0000187379,,,2.2464
"omg/btc-bitfinex-zb","2019-08-08T14:40:06.913Z","OMG/BTC",8246.7425367,"bitfinex",0.00012126,"zb",0.00012677,,,4.3394
"qtum/eth-gateio-coinexchange","2019-08-08T14:40:06.915Z","QTUM/ETH",78.86435331,"gateio",0.01268,"coinexchange",0.0133,,,4.6847
"egt/btc-okex-kucoin","2019-08-08T14:40:39.970Z","EGT/BTC",247279.92087043,"okex",0.000004044,"kucoin",0.0000041982,,,3.6092
"egt/eth-okex-kucoin","2019-08-08T14:40:39.971Z","EGT/ETH",4712.53534402,"okex",0.0002122,"kucoin",0.0002177,,,2.3893
"cro/usdt-okex-hitbtc","2019-08-08T14:41:09.826Z","CRO/USDT",21.00840336,"okex",0.0476,"hitbtc",0.049382,,,3.54
"zec/btc-exmo-cobinhood","2019-08-08T14:41:09.829Z","ZEC/BTC",188.71698868,"exmo",0.00529894,"cobinhood",0.0055,,,3.5905
"eth/usdt-kucoin-bleutrade","2019-08-08T14:41:09.827Z","ETH/USDT",0.00448994,"kucoin",222.72,"bleutrade",228.99389,,,2.6141
"bch/usdt-coinexchange-gateio","2019-08-08T14:41:42.966Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"gateio",329.51,,,6.4628
"zec/btc-exmo-cobinhood","2019-08-08T14:41:42.969Z","ZEC/BTC",188.71698868,"exmo",0.00529894,"cobinhood",0.0055,,,3.5905
"bch/usdt-coinexchange-gateio","2019-08-08T14:42:00.967Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"gateio",329.4,,,6.4272
"eth/usdt-binance-bleutrade","2019-08-08T14:43:32.173Z","ETH/USDT",0.00449438,"binance",222.5,"bleutrade",228.99389,,,2.7157
"bat/btc-poloniex-zb","2019-08-08T14:43:47.601Z","BAT/BTC",54644.80874317,"poloniex",0.0000183,"zb",0.0000187379,,,2.1905
"eth/usdt-poloniex-bleutrade","2019-08-08T14:44:01.896Z","ETH/USDT",0.00449438,"poloniex",222.49999998,"bleutrade",228.99389,,,2.7157
"trx/usd-bitfinex-coss","2019-08-08T14:44:01.898Z","TRX/USD",45.69757346,"bitfinex",0.021883,"coss",0.023,,,4.8993
"zec/btc-gateio-cobinhood","2019-08-08T14:45:19.001Z","ZEC/BTC",188.67924528,"gateio",0.0053,"cobinhood",0.0055,,,3.5698
"egt/eth-okex-kucoin","2019-08-08T14:45:38.910Z","EGT/ETH",4653.76023827,"okex",0.00021488,"kucoin",0.00022718,,,5.5184
"eth/usdt-gateio-bleutrade","2019-08-08T14:46:51.080Z","ETH/USDT",0.00449014,"gateio",222.71,"bleutrade",228.99389,,,2.6187
"etc/btc-bitfinex-kraken","2019-08-08T14:48:02.724Z","ETC/BTC",1958.17341584,"bitfinex",0.00051068,"kraken",0.000528,,,3.1882
"etc/btc-bitfinex-kraken","2019-08-08T14:48:21.528Z","ETC/BTC",1958.36515677,"bitfinex",0.00051063,"kraken",0.000528,,,3.1983
"zec/btc-gateio-cobinhood","2019-08-08T14:48:21.530Z","ZEC/BTC",188.67924528,"gateio",0.0053,"cobinhood",0.0055,,,3.5698
"trx/usd-exmo-coss","2019-08-08T14:48:21.529Z","TRX/USD",45.66239236,"exmo",0.02189986,"coss",0.023,,,4.8185
"bat/btc-poloniex-zb","2019-08-08T14:48:39.444Z","BAT/BTC",54674.68562056,"poloniex",0.00001829,"zb",0.0000187379,,,2.2464
"bch/usdt-coinexchange-gateio","2019-08-08T14:48:39.445Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"gateio",329.48,,,6.4531
"omg/btc-poloniex-zb","2019-08-08T14:50:27.080Z","OMG/BTC",8233.16318129,"poloniex",0.00012146,"zb",0.00012677,,,4.1674
"etc/btc-okex-kraken","2019-08-08T14:50:46.603Z","ETC/BTC",1955.41650372,"okex",0.0005114,"kraken",0.000528,,,3.0427
"omg/btc-poloniex-coss","2019-08-08T14:54:07.961Z","OMG/BTC",8234.51910408,"poloniex",0.00012144,"coss",0.000125,,,2.7286
"bch/usdt-coinexchange-binance","2019-08-08T14:54:25.033Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"binance",329.98,,,6.6148
"omg/btc-okex-zb","2019-08-08T14:54:45.231Z","OMG/BTC",8244.02308326,"okex",0.0001213,"zb",0.00012677,,,4.305
"etc/btc-binance-kraken","2019-08-08T14:55:19.196Z","ETC/BTC",1956.94716243,"binance",0.000511,"kraken",0.000528,,,3.1235
"etc/btc-exmo-kraken","2019-08-08T14:55:53.158Z","ETC/BTC",1960.78431373,"exmo",0.00051,"kraken",0.000527,,,3.13
"bch/usdt-coinexchange-bitfinex","2019-08-08T14:57:06.794Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"bitfinex",329.59,,,6.4887
"bch/usdt-coinexchange-hitbtc","2019-08-08T14:57:40.523Z","BCH/USDT",0.00323721,"coinexchange",308.90754047,"hitbtc",329.488,,,6.4557
"cro/btc-bittrex-livecoin","2019-08-08T14:58:57.356Z","CRO/BTC",243902.43902439,"bittrex",0.0000041,"livecoin",0.0000045,,,9.5463
"bat/btc-gateio-zb","2019-08-08T15:00:24.817Z","BAT/BTC",54644.80874317,"gateio",0.0000183,"zb",0.0000187379,,,2.1905
"cro/btc-hitbtc-livecoin","2019-08-08T15:00:57.299Z","CRO/BTC",244081.03490359,"hitbtc",0.000004097,"livecoin",0.0000045,,,9.6266
"zec/btc-exmo-cobinhood","2019-08-08T15:05:09.464Z","ZEC/BTC",188.18995141,"exmo",0.00531378,"cobinhood",0.0055,,,3.301
"omg/btc-bittrex-coss","2019-08-08T15:10:32.607Z","OMG/BTC",8270.61450666,"bittrex",0.00012091,"coss",0.000125,,,3.1793
"qtum/eth-bitfinex-coinexchange","2019-08-08T15:12:39.413Z","QTUM/ETH",78.65345289,"bitfinex",0.012714,"coinexchange",0.0133,,,4.4045
"btc/eur-kraken-livecoin","2019-08-08T15:14:01.049Z","BTC/EUR",0.00009565,"kraken",10454.9,"livecoin",10956.02855,,,4.2813
"etc/btc-bitfinex-kraken","2019-08-08T15:14:01.054Z","ETC/BTC",1959.05573514,"bitfinex",0.00051045,"kraken",0.000528,,,2.9295
"etc/eth-binance-kraken","2019-08-08T15:14:01.056Z","ETC/ETH",37.20238095,"binance",0.02688,"kraken",0.027751,,,2.7322
"etc/usd-bittrex-kraken","2019-08-08T15:14:01.061Z","ETC/USD",0.16702856,"bittrex",5.987,"kraken",6.18,,,2.7156
"leo/btc-bitz-okex","2019-08-08T15:14:01.062Z","LEO/BTC",375939.84962406,"bitz",0.00000266,"okex",0.00010617,,,3881.125
"btc/eur-kraken-livecoin","2019-08-08T15:17:41.097Z","BTC/EUR",0.00009546,"kraken",10475.2,"livecoin",10956.02855,,,4.0787
"etc/eth-binance-kraken","2019-08-08T15:17:41.104Z","ETC/ETH",37.13330858,"binance",0.02693,"kraken",0.027751,,,2.541
"etc/usd-bittrex-kraken","2019-08-08T15:17:41.105Z","ETC/USD",0.16647245,"bittrex",6.007,"kraken",6.184,,,2.4392
"leo/btc-bitz-okex","2019-08-08T15:17:41.107Z","LEO/BTC",375939.84962406,"bitz",0.00000266,"okex",0.00010617,,,3881.125
"etc/btc-poloniex-kraken","2019-08-08T15:17:41.102Z","ETC/BTC",1956.9854596,"poloniex",0.00051099,"kraken",0.000528,,,2.8205
"etc/btc-kucoin-kraken","2019-08-08T15:18:19.671Z","ETC/BTC",1957.33020161,"kucoin",0.0005109,"kraken",0.000528,,,2.8387
"etc/btc-binance-kraken","2019-08-08T15:18:36.308Z","ETC/BTC",1956.94716243,"binance",0.000511,"kraken",0.000528,,,2.8185
"etc/btc-bitfinex-kraken","2019-08-08T15:18:53.301Z","ETC/BTC",1959.05573514,"bitfinex",0.00051045,"kraken",0.000528,,,2.9295
"etc/usd-bitfinex-kraken","2019-08-08T15:19:11.087Z","ETC/USD",0.16614884,"bitfinex",6.0187,"kraken",6.184,,,2.2396
"etc/btc-hitbtc-kraken","2019-08-08T15:19:29.597Z","ETC/BTC",1957.33020161,"hitbtc",0.0005109,"kraken",0.000528,,,2.8387
"bnb/btc-hitbtc-yobit","2019-08-08T15:23:24.857Z","BNB/BTC",380.14141261,"hitbtc",0.0026306,"yobit",0.00268454,,,1.5454
"eos/usd-yobit-kraken","2019-08-08T15:23:24.863Z","EOS/USD",0.25199024,"yobit",3.96840764,"kraken",4.1446,,,3.9288
"etc/btc-yobit-kraken","2019-08-08T15:23:24.864Z","ETC/BTC",1960.82276123,"yobit",0.00050999,"kraken",0.000528,,,3.0226
"etc/eth-binance-kraken","2019-08-08T15:23:24.865Z","ETC/ETH",37.11952487,"binance",0.02694,"kraken",0.02775,,,2.4992
"etc/usd-yobit-kraken","2019-08-08T15:23:24.865Z","ETC/USD",0.16591117,"yobit",6.02732166,"kraken",6.184,,,2.093
"eos/eth-yobit-binance","2019-08-08T15:23:24.862Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018625,,,9.1939
"ltc/usd-kraken-yobit","2019-08-08T15:23:24.866Z","LTC/USD",0.01124101,"kraken",88.96,"yobit",90.50000006,,,1.2268
"eos/btc-yobit-binance","2019-08-08T15:23:24.861Z","EOS/BTC",3012.86493327,"yobit",0.00033191,"binance",0.0003535,,,5.9885
"bnb/btc-binance-yobit","2019-08-08T15:24:24.553Z","BNB/BTC",380.58991437,"binance",0.0026275,"yobit",0.00268454,,,1.6655
"eos/btc-yobit-hitbtc","2019-08-08T15:25:00.618Z","EOS/BTC",3014.40887442,"yobit",0.00033174,"hitbtc",0.00035349,,,6.0399
"eos/eth-yobit-hitbtc","2019-08-08T15:28:25.004Z","EOS/ETH",58.9091209,"yobit",0.0169753,"hitbtc",0.0185902,,,8.9895
"atom/btc-binance-kraken","2019-08-08T15:39:44.541Z","ATOM/BTC",3557.45286375,"binance",0.0002811,"kraken",0.0002856,,,1.0969
"atom/btc-poloniex-kraken","2019-08-08T15:40:21.314Z","ATOM/BTC",3562.0146755,"poloniex",0.00028074,"kraken",0.0002856,,,1.2268
"atom/btc-binance-kraken","2019-08-08T15:44:19.801Z","ATOM/BTC",3553.66027008,"binance",0.0002814,"kraken",0.0002857,,,1.0243
"atom/btc-binance-kraken","2019-08-08T15:44:43.469Z","ATOM/BTC",3553.66027008,"binance",0.0002814,"kraken",0.0002857,,,1.0243
"bnb/btc-binance-yobit","2019-08-08T15:49:41.617Z","BNB/BTC",382.51157098,"binance",0.0026143,"yobit",0.00268454,,,2.18
"eos/eth-yobit-binance","2019-08-08T15:49:41.627Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.01865,,,9.3408
"eos/usd-yobit-kraken","2019-08-08T15:49:41.627Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1351,,,4.1744
"etc/btc-yobit-kraken","2019-08-08T15:49:41.628Z","ETC/BTC",1960.82276123,"yobit",0.00050999,"kraken",0.000528,,,3.0226
"etc/usd-yobit-kraken","2019-08-08T15:49:41.630Z","ETC/USD",0.16584284,"yobit",6.02980492,"kraken",6.183,,,2.0343
"ltc/usd-kraken-yobit","2019-08-08T15:49:41.635Z","LTC/USD",0.01129178,"kraken",88.56,"yobit",90.35999414,,,1.5274
"etc/eth-binance-kraken","2019-08-08T15:49:41.629Z","ETC/ETH",37.06723997,"binance",0.026978,"kraken",0.027753,,,2.3655
"eos/btc-yobit-binance","2019-08-08T15:49:41.625Z","EOS/BTC",3030.48669616,"yobit",0.00032998,"binance",0.0003537,,,6.6703
"bnb/btc-binance-yobit","2019-08-08T15:50:09.204Z","BNB/BTC",382.57010597,"binance",0.0026139,"yobit",0.00268454,,,2.1957
"eos/eth-yobit-binance","2019-08-08T15:50:09.213Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.01865,,,9.3408
"eos/usd-yobit-kraken","2019-08-08T15:50:09.214Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1351,,,4.1744
"etc/eth-binance-kraken","2019-08-08T15:50:09.215Z","ETC/ETH",37.06723997,"binance",0.026978,"kraken",0.027753,,,2.3655
"ltc/usd-kraken-yobit","2019-08-08T15:50:09.219Z","LTC/USD",0.01129305,"kraken",88.55,"yobit",90.35999414,,,1.5389
"eos/btc-yobit-binance","2019-08-08T15:50:09.211Z","EOS/BTC",3030.94595823,"yobit",0.00032993,"binance",0.0003537,,,6.6865
"etc/usd-yobit-kraken","2019-08-08T15:50:09.217Z","ETC/USD",0.16584284,"yobit",6.02980492,"kraken",6.18,,,1.9847
"etc/btc-yobit-kraken","2019-08-08T15:50:09.214Z","ETC/BTC",1960.82276123,"yobit",0.00050999,"kraken",0.000528,,,3.0226
"eos/eth-yobit-binance","2019-08-08T15:50:34.512Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018648,,,9.3291
"eos/usd-yobit-kraken","2019-08-08T15:50:34.513Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.135,,,4.1718
"etc/btc-yobit-kraken","2019-08-08T15:50:34.513Z","ETC/BTC",1960.82276123,"yobit",0.00050999,"kraken",0.000528,,,3.0226
"etc/eth-binance-kraken","2019-08-08T15:50:34.514Z","ETC/ETH",37.06723997,"binance",0.026978,"kraken",0.027753,,,2.3655
"etc/usd-yobit-kraken","2019-08-08T15:50:34.515Z","ETC/USD",0.16584285,"yobit",6.02980482,"kraken",6.18,,,1.9847
"ltc/usd-kraken-yobit","2019-08-08T15:50:34.517Z","LTC/USD",0.01129305,"kraken",88.55,"yobit",90.35999414,,,1.5389
"eos/btc-yobit-binance","2019-08-08T15:50:34.509Z","EOS/BTC",3031.40535952,"yobit",0.00032988,"binance",0.0003536,,,6.6725
"bnb/btc-binance-yobit","2019-08-08T15:50:34.502Z","BNB/BTC",382.70187524,"binance",0.002613,"yobit",0.00268454,,,2.231
"bnb/btc-binance-yobit","2019-08-08T15:52:25.817Z","BNB/BTC",381.98556095,"binance",0.0026179,"yobit",0.00268454,,,2.0392
"eos/usd-yobit-kraken","2019-08-08T15:52:25.859Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1209,,,3.8158
"etc/btc-yobit-kraken","2019-08-08T15:52:25.866Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000528,,,3.0206
"etc/eth-binance-kraken","2019-08-08T15:52:25.871Z","ETC/ETH",36.98361626,"binance",0.027039,"kraken",0.027753,,,2.134
"etc/usd-yobit-kraken","2019-08-08T15:52:25.874Z","ETC/USD",0.16584285,"yobit",6.02980482,"kraken",6.179,,,1.9681
"ltc/usd-kraken-yobit","2019-08-08T15:52:25.894Z","LTC/USD",0.0113071,"kraken",88.44,"yobit",90.35999414,,,1.6655
"eos/eth-yobit-binance","2019-08-08T15:52:25.852Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.01862,,,9.1646
"eos/btc-yobit-hitbtc","2019-08-08T15:52:25.847Z","EOS/BTC",3031.49725649,"yobit",0.00032987,"hitbtc",0.00035291,,,6.4671
"eos/btc-yobit-binance","2019-08-08T15:52:38.092Z","EOS/BTC",3031.58915904,"yobit",0.00032986,"binance",0.000353,,,6.4976
"bnb/btc-hitbtc-yobit","2019-08-08T15:55:08.955Z","BNB/BTC",381.70852737,"hitbtc",0.0026198,"yobit",0.00268454,,,1.965
"eos/eth-yobit-binance","2019-08-08T15:55:08.960Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018644,,,9.3056
"eos/usd-yobit-kraken","2019-08-08T15:55:08.960Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.1297,,,4.038
"eos/btc-yobit-binance","2019-08-08T15:55:08.959Z","EOS/BTC",3031.68106715,"yobit",0.00032985,"binance",0.0003529,,,6.4706
"etc/btc-yobit-kraken","2019-08-08T15:55:08.961Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000526,,,2.6294
"etc/eth-binance-kraken","2019-08-08T15:55:08.962Z","ETC/ETH",37.000037,"binance",0.027027,"kraken",0.027753,,,2.1795
"ltc/usd-kraken-yobit","2019-08-08T15:55:08.965Z","LTC/USD",0.01128796,"kraken",88.59,"yobit",90.35999414,,,1.493
"etc/usd-yobit-kraken","2019-08-08T15:55:08.964Z","ETC/USD",0.16584285,"yobit",6.02980482,"kraken",6.181,,,2.0012
"eos/btc-yobit-hitbtc","2019-08-08T15:55:44.108Z","EOS/BTC",3032.04875534,"yobit",0.00032981,"hitbtc",0.00035276,,,6.4412
"eos/btc-yobit-binance","2019-08-08T16:02:53.010Z","EOS/BTC",2951.59386068,"yobit",0.0003388,"binance",0.0003518,,,3.3275
"eos/usd-yobit-kraken","2019-08-08T16:02:53.537Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.0941,,,3.139
"bnb/btc-hitbtc-yobit","2019-08-08T16:02:53.643Z","BNB/BTC",381.70852737,"hitbtc",0.0026198,"yobit",0.00268454,,,1.965
"ltc/usd-kraken-yobit","2019-08-08T16:02:53.723Z","LTC/USD",0.01135589,"kraken",88.06,"yobit",90.35999414,,,2.1053
"etc/usd-yobit-kraken","2019-08-08T16:02:53.873Z","ETC/USD",0.16584285,"yobit",6.02980482,"kraken",6.172,,,1.8523
"eos/eth-yobit-kraken","2019-08-08T16:02:54.011Z","EOS/ETH",58.9091209,"yobit",0.0169753,"kraken",0.018688,,,9.5641
"etc/eth-poloniex-kraken","2019-08-08T16:02:54.013Z","ETC/ETH",36.92308147,"poloniex",0.02708333,"kraken",0.02811,,,3.2813
"atom/eth-hitbtc-kraken","2019-08-08T16:02:54.552Z","ATOM/ETH",67.08617891,"hitbtc",0.0149062,"kraken",0.015132,,,1.011
"atom/btc-poloniex-kraken","2019-08-08T16:02:54.600Z","ATOM/BTC",3662.19878415,"poloniex",0.00027306,"kraken",0.0002858,,,4.154
"etc/btc-poloniex-kraken","2019-08-08T16:02:55.742Z","ETC/BTC",1960.82276123,"poloniex",0.00050999,"kraken",0.000527,,,2.827
"eos/btc-yobit-hitbtc","2019-08-08T16:03:05.652Z","EOS/BTC",2951.68098232,"yobit",0.00033879,"hitbtc",0.00035163,,,3.2805
"etc/btc-yobit-kraken","2019-08-08T16:03:06.563Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000527,,,2.825
"atom/btc-binance-kraken","2019-08-08T16:03:06.956Z","ATOM/BTC",3660.32210835,"binance",0.0002732,"kraken",0.0002858,,,4.1005
"eth/usd-kraken-yobit","2019-08-08T16:03:07.004Z","ETH/USD",0.00456204,"kraken",219.2,"yobit",222.68068624,,,1.0839
"bnb/btc-binance-yobit","2019-08-08T16:03:41.537Z","BNB/BTC",381.73766987,"binance",0.0026196,"yobit",0.00268454,,,1.9728
"eos/eth-yobit-binance","2019-08-08T16:04:16.784Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018711,,,9.6993
"bnb/btc-binance-yobit","2019-08-08T16:04:28.547Z","BNB/BTC",382.04393505,"binance",0.0026175,"yobit",0.00268454,,,2.0548
"etc/eth-poloniex-kraken","2019-08-08T16:07:43.090Z","ETC/ETH",36.92308147,"poloniex",0.02708333,"kraken",0.028191,,,3.5796
"eos/eth-yobit-binance","2019-08-08T16:07:54.372Z","EOS/ETH",58.9091209,"yobit",0.0169753,"binance",0.018749,,,9.9226
"atom/eth-hitbtc-kraken","2019-08-08T16:07:54.662Z","ATOM/ETH",67.98789815,"hitbtc",0.0147085,"kraken",0.015248,,,3.1588
"atom/btc-poloniex-kraken","2019-08-08T16:07:55.061Z","ATOM/BTC",3652.56775513,"poloniex",0.00027378,"kraken",0.0002831,,,2.8957
"etc/usd-yobit-kraken","2019-08-08T16:07:55.062Z","ETC/USD",0.16629561,"yobit",6.01338786,"kraken",6.173,,,2.1476
"etc/btc-yobit-kraken","2019-08-08T16:07:55.062Z","ETC/BTC",1960.82276123,"yobit",0.00050999,"kraken",0.000526,,,2.6314
"atom/btc-binance-kraken","2019-08-08T16:08:18.291Z","ATOM/BTC",3652.3009496,"binance",0.0002738,"kraken",0.0002831,,,2.8881
"eos/btc-yobit-hitbtc","2019-08-08T16:08:40.979Z","EOS/BTC",2948.89563858,"yobit",0.00033911,"hitbtc",0.00035255,,,3.4534
"bnb/btc-binance-yobit","2019-08-08T16:08:41.595Z","BNB/BTC",381.73766987,"binance",0.0026196,"yobit",0.00268454,,,1.9728
"etc/btc-binance-kraken","2019-08-08T16:10:42.047Z","ETC/BTC",1960.78431373,"binance",0.00051,"kraken",0.000526,,,2.6294
"etc/btc-hitbtc-kraken","2019-08-08T16:11:42.054Z","ETC/BTC",1961.93839513,"hitbtc",0.0005097,"kraken",0.000526,,,2.69
"eos/btc-yobit-poloniex","2019-08-08T16:12:05.441Z","EOS/BTC",2952.0295203,"yobit",0.00033875,"poloniex",0.00035305,,,3.7108
"atom/btc-poloniex-kraken","2019-08-08T16:14:18.301Z","ATOM/BTC",3676.47058824,"poloniex",0.000272,"kraken",0.0002903,,,6.2111
"etc/btc-hitbtc-kraken","2019-08-08T16:14:18.427Z","ETC/BTC",1960.78431373,"hitbtc",0.00051,"kraken",0.000526,,,2.6294
"atom/eth-hitbtc-kraken","2019-08-08T16:14:30.135Z","ATOM/ETH",67.07852883,"hitbtc",0.0149079,"kraken",0.015261,,,1.8626
"etc/usd-yobit-kraken","2019-08-08T16:14:30.587Z","ETC/USD",0.16584285,"yobit",6.02980471,"kraken",6.169,,,1.8027
"etc/btc-yobit-kraken","2019-08-08T16:15:12.482Z","ETC/BTC",1960.78431373,"yobit",0.00051,"kraken",0.000526,,,2.6294
"etc/btc-binance-kraken","2019-08-08T16:16:29.837Z","ETC/BTC",1960.78431373,"binance",0.00051,"kraken",0.000526,,,2.6294
"atom/btc-binance-kraken","2019-08-08T16:16:42.218Z","ATOM/BTC",3683.2412523,"binance",0.0002715,"kraken",0.0002859,,,4.7906
"eos/btc-yobit-hitbtc","2019-08-08T16:17:41.146Z","EOS/BTC",2956.65543138,"yobit",0.00033822,"hitbtc",0.00035228,,,3.6467
"etc/usd-yobit-kraken","2019-08-08T16:18:17.659Z","ETC/USD",0.16584285,"yobit",6.02980471,"kraken",6.172,,,1.8523
"eos/btc-yobit-hitbtc","2019-08-08T16:18:28.887Z","EOS/BTC",2957.18003312,"yobit",0.00033816,"hitbtc",0.00035205,,,3.5973
"atom/eth-hitbtc-kraken","2019-08-08T16:18:29.306Z","ATOM/ETH",67.07852883,"hitbtc",0.0149079,"kraken",0.015267,,,1.9028
"atom/btc-binance-kraken","2019-08-08T16:18:42.715Z","ATOM/BTC",3687.31563422,"binance",0.0002712,"kraken",0.0002823,,,3.5827
"atom/eth-hitbtc-kraken","2019-08-08T16:18:53.426Z","ATOM/ETH",67.07852883,"hitbtc",0.0149079,"kraken",0.015274,,,1.9496
"eos/eth-yobit-poloniex","2019-08-08T16:19:07.752Z","EOS/ETH",58.9091209,"yobit",0.0169753,"poloniex",0.01875669,,,9.9678
"bnb/btc-binance-yobit","2019-08-08T16:21:17.901Z","BNB/BTC",381.06851612,"binance",0.0026242,"yobit",0.00268454,,,1.7936
"etc/btc-binance-kraken","2019-08-08T16:23:09.848Z","ETC/BTC",1960.78431373,"binance",0.00051,"kraken",0.000524,,,2.2382
"bnb/btc-binance-yobit","2019-08-08T16:23:43.498Z","BNB/BTC",381.44644492,"binance",0.0026216,"yobit",0.00268454,,,1.8948
"eos/btc-yobit-hitbtc","2019-08-08T16:23:43.822Z","EOS/BTC",2962.52407051,"yobit",0.00033755,"hitbtc",0.00035225,,,3.844
"eos/eth-yobit-poloniex","2019-08-08T16:23:44.172Z","EOS/ETH",58.9091209,"yobit",0.0169753,"poloniex",0.01876421,,,10.012
"atom/btc-binance-kraken","2019-08-08T16:23:44.257Z","ATOM/BTC",3695.49150037,"binance",0.0002706,"kraken",0.0002857,,,5.0662
"eos/usd-yobit-kraken","2019-08-08T16:23:44.478Z","EOS/USD",0.25316456,"yobit",3.95,"kraken",4.138,,,4.2476
"etc/eth-poloniex-kraken","2019-08-08T16:23:44.622Z","ETC/ETH",36.92308147,"poloniex",0.02708333,"kraken",0.027885,,,2.4526
"etc/usd-yobit-kraken","2019-08-08T16:23:44.811Z","ETC/USD",0.16584285,"yobit",6.02980471,"kraken",6.168,,,1.7861
"etc/btc-hitbtc-kraken","2019-08-08T16:23:45.097Z","ETC/BTC",1963.47928529,"hitbtc",0.0005093,"kraken",0.000524,,,2.3791
"atom/eth-hitbtc-kraken","2019-08-08T16:23:54.941Z","ATOM/ETH",67.07897879,"hitbtc",0.0149078,"kraken",0.015429,,,2.9874
"eos/btc-yobit-binance","2019-08-08T16:23:55.046Z","EOS/BTC",2962.96296296,"yobit",0.0003375,"binance",0.0003524,,,3.9038
"atom/btc-hitbtc-kraken","2019-08-08T16:23:58.042Z","ATOM/BTC",3685.00571176,"hitbtc",0.00027137,"kraken",0.0002858,,,4.8042
"etc/btc-poloniex-kraken","2019-08-08T16:24:08.725Z","ETC/BTC",1962.74706079,"poloniex",0.00050949,"kraken",0.000524,,,2.3408
"atom/btc-poloniex-kraken","2019-08-08T16:24:09.190Z","ATOM/BTC",3683.64828526,"poloniex",0.00027147,"kraken",0.0002827,,,3.6264
"eos/btc-yobit-binance","2019-08-08T16:24:19.578Z","EOS/BTC",2963.31417057,"yobit",0.00033746,"binance",0.0003524,,,3.9161
"etc/btc-poloniex-kraken","2019-08-08T16:24:32.121Z","ETC/BTC",1962.74706079,"poloniex",0.00050949,"kraken",0.000524,,,2.3408
"atom/btc-hitbtc-kraken","2019-08-08T16:26:09.005Z","ATOM/BTC",3689.22009887,"hitbtc",0.00027106,"kraken",0.0002813,,,3.2683
"bnb/btc-binance-yobit","2019-08-08T16:28:19.083Z","BNB/BTC",382.55547054,"binance",0.002614,"yobit",0.00268454,,,2.1918
"eos/btc-yobit-hitbtc","2019-08-08T16:28:19.709Z","EOS/BTC",2967.27100086,"yobit",0.00033701,"hitbtc",0.00035232,,,4.0315
"atom/btc-binance-kraken","2019-08-08T16:28:19.757Z","ATOM/BTC",3687.31563422,"binance",0.0002712,"kraken",0.0002845,,,4.3919
"eos/eth-yobit-poloniex","2019-08-08T16:28:20.188Z","EOS/ETH",58.9091209,"yobit",0.0169753,"poloniex",0.01877925,,,10.1003
"etc/usd-yobit-kraken","2019-08-08T16:28:20.299Z","ETC/USD",0.16587576,"yobit",6.02860847,"kraken",6.165,,,1.7567
"etc/btc-hitbtc-kraken","2019-08-08T16:28:20.312Z","ETC/BTC",1961.93839513,"hitbtc",0.0005097,"kraken",0.000524,,,2.2986
"etc/eth-poloniex-kraken","2019-08-08T16:28:20.335Z","ETC/ETH",36.92308147,"poloniex",0.02708333,"kraken",0.027881,,,2.4379
