opp_created_at,ord_created_at,symbol,base,quote,buy_at,sell_at,invest.min.base,invest.min.quote,invest.min.profit,invest.min.profit_percent,invest.max.base,invest.max.quote,invest.max.profit,invest.max.profit_percent
2019-09-05T20:07:24.935Z,2019-09-05T20:07:34.884Z,ETC/ETH,ETC,ETH,okex,kraken,10.000813532624774,0.40458011876085587,0.0004045801187608559,0.1,46.186,1.8654525400000002,0.020067658794191034,1.075752846233817
2019-09-05T20:08:24.937Z,2019-09-05T20:08:32.437Z,ETC/ETH,ETC,ETH,hitbtc,kraken,15.762188925059046,0.6396059025964689,0.0006396059025964689,0.1,27.708,1.1219578775999999,0.004954397922309006,0.4415850203669898
2019-09-05T20:08:54.941Z,2019-09-05T20:09:08.867Z,ETC/ETH,ETC,ETH,bittrex,kraken,16.196398983615374,0.6582829680631395,0.0006582829680631395,0.1,16.293,0.6601460878800001,0.0006754576649496968,0.10231942252643933
2019-09-05T20:09:24.983Z,2019-09-05T20:09:34.893Z,ETC/ETH,ETC,ETH,okex,kraken,10.24516524967348,0.4145669264765233,0.0004145669264765233,0.1,16.293,0.6582372,0.003621185034969887,0.5501337564892849
2019-09-05T20:10:24.970Z,2019-09-05T20:10:32.825Z,ETC/ETH,ETC,ETH,hitbtc,kraken,18.57740824835788,0.7547354026611743,0.0007547354026611743,0.1,30,1.216227,0.004323596131600382,0.35549252989782193
2019-09-05T20:10:24.972Z,2019-09-05T20:10:34.895Z,ETC/ETH,ETC,ETH,kucoin,kraken,24.92588655307449,1.0143589166605018,0.0010143589166605018,0.1,34.114994,1.386365126172,0.003370196044945928,0.2430958469253794
2019-09-05T20:10:54.992Z,2019-09-05T20:11:08.399Z,ETC/ETH,ETC,ETH,bittrex,kraken,19.541557714414548,0.7941646738004069,0.0007941646738004069,0.1,48.253,1.9550885148500001,0.009862589996313618,0.5044574668308716
2019-09-05T20:10:54.994Z,2019-09-05T20:11:10.906Z,ETC/ETH,ETC,ETH,gateio,kraken,27.282995092615064,1.1107537962742018,0.0011107537962742019,0.1,31.5117259,1.2798802591543998,0.002103524899160769,0.16435325758915453
2019-09-05T20:11:24.992Z,2019-09-05T20:11:32.203Z,ETC/ETH,ETC,ETH,binance,kraken,11.68790944840043,0.4729866429922307,0.0004729866429922307,0.1,48.253,1.9490834289999999,0.018830623918085765,0.9661271363713271
2019-09-05T20:11:24.992Z,2019-09-05T20:11:34.898Z,ETC/ETH,ETC,ETH,okex,kraken,11.856917418644937,0.4798982903229263,0.0004798982903229263,0.1,48.253,1.9499037300000002,0.017391100154628303,0.8918953221669206
2019-09-05T20:13:24.991Z,2019-09-05T20:13:34.909Z,ETC/ETH,ETC,ETH,okex,kraken,11.856917418644937,0.4798982903229263,0.0004798982903229263,0.1,12.01,0.48532410000000004,0.0005423177618769648,0.11174342297795736
2019-09-05T20:16:24.973Z,2019-09-05T20:16:32.229Z,ETC/ETH,ETC,ETH,hitbtc,kraken,12.937336520093655,0.5248301207739832,0.0005248301207739832,0.1,14.456,0.5851745432,0.0011694962790911312,0.19985426445514784
2019-09-05T20:16:55.011Z,2019-09-05T20:17:05.834Z,ETC/ETH,ETC,ETH,bittrex,kraken,13.22596582541895,0.5366504098850439,0.0005366504098850438,0.1,46.188,1.8680043780000002,0.015289305811622132,0.8184834035556062
2019-09-05T20:17:24.995Z,2019-09-05T20:17:32.250Z,ETC/ETH,ETC,ETH,binance,kraken,10.134339544454962,0.4100384692743657,0.0004100384692743657,0.1,46.188,1.8650714400000001,0.02106239963896872,1.1293079282243859
2019-09-05T20:17:24.995Z,2019-09-05T20:17:34.919Z,ETC/ETH,ETC,ETH,okex,kraken,10.224437410322386,0.41372826377268335,0.00041372826377268336,0.1,46.188,1.8659952,0.019560868266453642,1.0482807386885906
2019-09-05T20:17:55.012Z,2019-09-05T20:17:56.832Z,ETC/ETH,ETC,ETH,poloniex,kraken,23.4668803111044,0.9560484673554133,0.0009560484673554133,0.1,46.188,1.87621059996,0.007083083851622263,0.37752072458034674
2019-09-05T20:18:24.976Z,2019-09-05T20:18:32.224Z,ETC/ETH,ETC,ETH,hitbtc,kraken,15.311075750609247,0.6220423007615221,0.0006220423007615221,0.1,30,1.2162119999999998,0.006070485481200372,0.49913053655122397
2019-09-05T20:18:55.007Z,2019-09-05T20:19:08.221Z,ETC/ETH,ETC,ETH,bittrex,kraken,14.744521250573523,0.5988400899532775,0.0005988400899532776,0.1,46.188,1.86994057896,0.013353104851622222,0.7140924691333659
2019-09-05T20:19:25.003Z,2019-09-05T20:19:28.923Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,50,0.0329,7.242483199999816e-05,0.22013626747719806
2019-09-05T20:19:25.007Z,2019-09-05T20:19:32.221Z,ETC/ETH,ETC,ETH,binance,kraken,10.530424081285684,0.42625939227621784,0.00042625939227621787,0.1,46.188,1.8659952,0.02013863963896889,1.0792439143985415
2019-09-05T20:19:25.007Z,2019-09-05T20:19:34.925Z,ETC/ETH,ETC,ETH,okex,kraken,10.657944190757375,0.431481746810629,0.000431481746810629,0.1,46.188,1.86691896,0.018637108266453595,0.9982815893869114
2019-09-05T20:19:55.020Z,2019-09-05T20:20:02.234Z,ETC/ETH,ETC,ETH,poloniex,kraken,23.464835743111905,0.9559647357857747,0.0009559647357857747,0.1,46.188,1.8762096762000002,0.00708400761162209,0.3775701458895444
2019-09-05T20:20:25.021Z,2019-09-05T20:20:25.809Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:20:25.013Z,2019-09-05T20:20:32.231Z,ETC/ETH,ETC,ETH,hitbtc,kraken,14.642745550848156,0.5946720509737343,0.0005946720509737343,0.1,34.87,1.4131172109999999,0.008407440720923809,0.5949570676429763
2019-09-05T20:20:55.022Z,2019-09-05T20:21:08.251Z,ETC/ETH,ETC,ETH,bittrex,kraken,14.744117449961385,0.5988235530324222,0.0005988235530324222,0.1,46.188,1.86994011708,0.013353566731622246,0.7141173457722525
2019-09-05T20:21:25.022Z,2019-09-05T20:21:34.934Z,ETC/ETH,ETC,ETH,okex,kraken,10.4366915500409,0.4224207466571384,0.0004224207466571384,0.1,46.188,1.8664570800000002,0.0190989882664534,1.023274977555519
2019-09-05T20:21:54.987Z,2019-09-05T20:22:02.207Z,ETC/ETH,ETC,ETH,poloniex,kraken,23.464835743111905,0.9559647357857747,0.0009559647357857747,0.1,46.188,1.8762096762000002,0.00708400761162209,0.3775701458895444
2019-09-05T20:22:25.001Z,2019-09-05T20:22:25.808Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:22:24.996Z,2019-09-05T20:22:32.243Z,ETC/ETH,ETC,ETH,hitbtc,kraken,14.143926606457878,0.5742438268537964,0.0005742438268537964,0.1,34.87,1.412691797,0.008832854720923766,0.6252499476305635
2019-09-05T20:22:55.030Z,2019-09-05T20:23:08.258Z,ETC/ETH,ETC,ETH,bittrex,kraken,14.744117449961385,0.5988235530324222,0.0005988235530324222,0.1,32.6,1.319824366,0.007833549667900286,0.593529705141107
2019-09-05T20:23:25.047Z,2019-09-05T20:23:28.941Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:23:25.052Z,2019-09-05T20:23:34.942Z,ETC/ETH,ETC,ETH,okex,kraken,10.224437410322386,0.41372826377268335,0.00041372826377268336,0.1,46.188,1.8659952,0.019560868266453642,1.0482807386885906
2019-09-05T20:23:55.034Z,2019-09-05T20:23:56.207Z,ETC/BTC,ETC,BTC,okex,kraken,49.550310524789225,0.03267855581429514,3.2678555814295144e-05,0.1,60,0.03951,0.00014417499520000265,0.3649076061756584
2019-09-05T20:23:55.037Z,2019-09-05T20:24:02.237Z,ETC/ETH,ETC,ETH,poloniex,kraken,23.46074767528828,0.9557973163911074,0.0009557973163911074,0.1,46.188,1.8762078286800001,0.0070858551316221865,0.3776689886539604
2019-09-05T20:24:25.053Z,2019-09-05T20:24:25.842Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:24:25.043Z,2019-09-05T20:24:28.943Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.75598563634203,0.03482502206745057,3.482502206745057e-05,0.1,60,0.03954,0.0001081427199999957,0.2735020738492557
2019-09-05T20:24:25.044Z,2019-09-05T20:24:32.277Z,ETC/ETH,ETC,ETH,hitbtc,kraken,14.151829847796252,0.5745674897522284,0.0005745674897522284,0.1,46.188,1.8712283004,0.01334005511993741,0.7129036642448062
2019-09-05T20:24:55.023Z,2019-09-05T20:24:56.259Z,ETC/BTC,ETC,BTC,bittrex,kraken,57.30819846252064,0.03787310737508506,3.787310737508506e-05,0.1,60,0.039546000000000005,6.192755199999761e-05,0.15659624740807565
2019-09-05T20:24:55.025Z,2019-09-05T20:25:02.259Z,ETC/BTC,ETC,BTC,hitbtc,kraken,51.294736846206575,0.0338465944020311,3.3846594402031096e-05,0.1,60,0.03951,0.00012339715839999876,0.31231880131611933
2019-09-05T20:24:55.026Z,2019-09-05T20:25:04.942Z,ETC/BTC,ETC,BTC,exmo,kraken,56.59926588393697,0.03739841801863459,3.739841801863459e-05,0.1,60,0.0395592,6.883513599999225e-05,0.17400537927964227
2019-09-05T20:24:55.027Z,2019-09-05T20:25:08.263Z,ETC/ETH,ETC,ETH,bittrex,kraken,14.744117449961385,0.5988235530324222,0.0005988235530324222,0.1,32.6,1.319824366,0.007833549667900286,0.593529705141107
2019-09-05T20:25:24.999Z,2019-09-05T20:25:28.943Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:25:25.004Z,2019-09-05T20:25:34.946Z,ETC/ETH,ETC,ETH,okex,kraken,10.020643749397093,0.4053822644348008,0.0004053822644348008,0.1,46.188,1.8655333200000002,0.02002274826645345,1.073298881976198
2019-09-05T20:25:55.032Z,2019-09-05T20:26:02.264Z,ETC/ETH,ETC,ETH,poloniex,kraken,23.40773207108518,0.9536261585858666,0.0009536261585858666,0.1,46.188,1.87618381092,0.007109872891622349,0.378953962305856
2019-09-05T20:26:25.014Z,2019-09-05T20:26:25.968Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:26:25.007Z,2019-09-05T20:26:32.253Z,ETC/ETH,ETC,ETH,hitbtc,kraken,12.970465220576001,0.5261868465476663,0.0005261868465476664,0.1,30,1.214421,0.007861485481200248,0.6473443296188264
2019-09-05T20:26:54.995Z,2019-09-05T20:27:02.261Z,ETC/BTC,ETC,BTC,hitbtc,kraken,50.77364303802575,0.033497678733703566,3.349767873370357e-05,0.1,60,0.039504,0.00012939715839999782,0.3275545727014931
2019-09-05T20:26:54.998Z,2019-09-05T20:27:04.950Z,ETC/BTC,ETC,BTC,exmo,kraken,56.59926588393697,0.03739841801863459,3.739841801863459e-05,0.1,60,0.0395592,6.883513599999225e-05,0.17400537927964227
2019-09-05T20:26:54.999Z,2019-09-05T20:27:08.482Z,ETC/ETH,ETC,ETH,bittrex,kraken,14.28368849557863,0.5799675212453043,0.0005799675212453043,0.1,46.188,1.86939648432,0.01389719949162238,0.7434056717335455
2019-09-05T20:27:25.026Z,2019-09-05T20:27:28.948Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:27:25.030Z,2019-09-05T20:27:32.263Z,ETC/ETH,ETC,ETH,binance,kraken,9.89246700521482,0.40013301861812484,0.00040013301861812484,0.1,10.95,0.44201864999999996,0.0010083273514699953,0.22811873468913482
2019-09-05T20:27:25.031Z,2019-09-05T20:27:34.951Z,ETC/ETH,ETC,ETH,okex,kraken,10.224437410322386,0.41372826377268335,0.00041372826377268336,0.1,46.188,1.8659952,0.019560868266453642,1.0482807386885906
2019-09-05T20:28:10.024Z,2019-09-05T20:28:11.257Z,ETC/ETH,ETC,ETH,poloniex,kraken,22.568201423549322,0.9192447053225341,0.0009192447053225342,0.1,46.188,1.8757884416400001,0.007505242171622184,0.4001113347867928
2019-09-05T20:28:25.053Z,2019-09-05T20:28:25.842Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:28:25.043Z,2019-09-05T20:28:28.950Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.768106448277145,0.031485221875780026,3.1485221875780025e-05,0.1,60,0.039479999999999994,0.00016814272000000016,0.42589341438703193
2019-09-05T20:28:25.045Z,2019-09-05T20:28:32.235Z,ETC/ETH,ETC,ETH,hitbtc,kraken,12.970465220576001,0.5261868465476663,0.0005261868465476664,0.1,46.188,1.8697225716,0.014845783919937405,0.7940099855152973
2019-09-05T20:28:55.039Z,2019-09-05T20:28:56.327Z,ETC/BTC,ETC,BTC,bittrex,kraken,55.5424774035905,0.03669081018850475,3.669081018850475e-05,0.1,60,0.0395292,7.872755200000192e-05,0.19916302884956416
2019-09-05T20:28:55.040Z,2019-09-05T20:29:02.936Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.76258392799617,0.03282069052245198,3.282069052245198e-05,0.1,60,0.039492,0.00014139715839999595,0.3580400040514432
2019-09-05T20:28:55.042Z,2019-09-05T20:29:04.950Z,ETC/BTC,ETC,BTC,exmo,kraken,56.59926588393697,0.03739841801863459,3.739841801863459e-05,0.1,60,0.0395592,6.883513599999225e-05,0.17400537927964227
2019-09-05T20:29:25.004Z,2019-09-05T20:29:28.952Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:29:25.008Z,2019-09-05T20:29:32.242Z,ETC/ETH,ETC,ETH,binance,kraken,9.91066234217819,0.40087817560465383,0.00040087817560465383,0.1,46.188,1.864517184,0.02161665563896875,1.15937014817927
2019-09-05T20:29:25.008Z,2019-09-05T20:29:34.953Z,ETC/ETH,ETC,ETH,okex,kraken,10.657944190757375,0.431481746810629,0.000431481746810629,0.1,46.188,1.86691896,0.018637108266453595,0.9982815893869114
2019-09-05T20:29:55.042Z,2019-09-05T20:29:56.245Z,ETC/BTC,ETC,BTC,okex,kraken,46.76622715398097,0.030814380315076693,3.081438031507669e-05,0.1,60,0.039474,0.00018017499519999702,0.4564396696559685
2019-09-05T20:29:55.044Z,2019-09-05T20:30:02.262Z,ETC/ETH,ETC,ETH,poloniex,kraken,22.55497078610631,0.918702868590038,0.0009187028685900381,0.1,46.188,1.87578197532,0.007511708491622303,0.40045744070767286
2019-09-05T20:30:25.018Z,2019-09-05T20:30:25.809Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:30:25.009Z,2019-09-05T20:30:28.954Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.75598563634203,0.03482502206745057,3.482502206745057e-05,0.1,60,0.03954,0.0001081427199999957,0.2735020738492557
2019-09-05T20:30:25.010Z,2019-09-05T20:30:32.252Z,ETC/ETH,ETC,ETH,hitbtc,kraken,13.114873192274983,0.5321008128148825,0.0005321008128148825,0.1,30,1.21455,0.007732485481200202,0.6366543560331153
2019-09-05T20:30:55.035Z,2019-09-05T20:30:56.314Z,ETC/BTC,ETC,BTC,bittrex,kraken,54.9379403134094,0.03628602229899653,3.628602229899653e-05,0.1,60,0.0395232,8.472755200000098e-05,0.21437422071087608
2019-09-05T20:30:55.037Z,2019-09-05T20:31:02.330Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.76258392799617,0.03282069052245198,3.282069052245198e-05,0.1,60,0.039492,0.00014139715839999595,0.3580400040514432
2019-09-05T20:30:55.039Z,2019-09-05T20:31:04.956Z,ETC/BTC,ETC,BTC,exmo,kraken,56.59926588393697,0.03739841801863459,3.739841801863459e-05,0.1,60,0.0395592,6.883513599999225e-05,0.17400537927964227
2019-09-05T20:30:55.042Z,2019-09-05T20:31:08.511Z,ETC/ETH,ETC,ETH,bittrex,kraken,13.775276782094029,0.559146442685507,0.000559146442685507,0.1,46.188,1.8687540092400001,0.014539674571622196,0.7780411172220204
2019-09-05T20:31:25.036Z,2019-09-05T20:31:28.955Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:31:25.040Z,2019-09-05T20:31:32.340Z,ETC/ETH,ETC,ETH,binance,kraken,9.89246700521482,0.40013301861812484,0.00040013301861812484,0.1,10.95,0.44201864999999996,0.0010083273514699953,0.22811873468913482
2019-09-05T20:31:25.041Z,2019-09-05T20:31:34.957Z,ETC/ETH,ETC,ETH,okex,kraken,10.020643749397093,0.4053822644348008,0.0004053822644348008,0.1,46.188,1.8655333200000002,0.02002274826645345,1.073298881976198
2019-09-05T20:31:55.043Z,2019-09-05T20:32:02.303Z,ETC/ETH,ETC,ETH,poloniex,kraken,22.55497078610631,0.918702868590038,0.0009187028685900381,0.1,46.188,1.87578197532,0.007511708491622303,0.40045744070767286
2019-09-05T20:32:25.027Z,2019-09-05T20:32:25.821Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:32:25.017Z,2019-09-05T20:32:32.496Z,ETC/ETH,ETC,ETH,hitbtc,kraken,12.716472109782227,0.5157850198917887,0.0005157850198917887,0.1,26.15,1.0583663349999999,0.006404376349180341,0.605119053525105
2019-09-05T20:32:55.038Z,2019-09-05T20:32:56.272Z,ETC/BTC,ETC,BTC,bittrex,kraken,54.87820947872054,0.036246027534564414,3.6246027534564416e-05,0.1,60,0.0395226,8.532755200000436e-05,0.21589559391336693
2019-09-05T20:32:55.039Z,2019-09-05T20:33:02.230Z,ETC/BTC,ETC,BTC,hitbtc,kraken,49.76258392799617,0.03282069052245198,3.282069052245198e-05,0.1,60,0.039492,0.00014139715839999595,0.3580400040514432
2019-09-05T20:32:55.041Z,2019-09-05T20:33:04.961Z,ETC/BTC,ETC,BTC,exmo,kraken,56.59926588393697,0.03739841801863459,3.739841801863459e-05,0.1,60,0.0395592,6.883513599999225e-05,0.17400537927964227
2019-09-05T20:32:55.044Z,2019-09-05T20:33:10.967Z,ETC/ETH,ETC,ETH,gateio,kraken,14.362624980498918,0.5832002216535913,0.0005832002216535913,0.1,41.5117259,1.6810588520464,0.011865127044827117,0.7058127102678984
2019-09-05T20:33:25.050Z,2019-09-05T20:33:28.962Z,ETC/BTC,ETC,BTC,binance,kraken,46.3256344391099,0.03051936682776207,3.051936682776207e-05,0.1,60,0.039479999999999994,0.00018825030399999276,0.47682447821680035
2019-09-05T20:33:25.054Z,2019-09-05T20:33:32.272Z,ETC/ETH,ETC,ETH,binance,kraken,9.89246700521482,0.40013301861812484,0.00040013301861812484,0.1,10.95,0.44201864999999996,0.0010083273514699953,0.22811873468913482
2019-09-05T20:33:25.055Z,2019-09-05T20:33:34.961Z,ETC/ETH,ETC,ETH,okex,kraken,10.020643749397093,0.4053822644348008,0.0004053822644348008,0.1,46.188,1.8655333200000002,0.02002274826645345,1.073298881976198
2019-09-05T20:33:55.055Z,2019-09-05T20:33:59.261Z,ETC/ETH,ETC,ETH,poloniex,kraken,22.55497078610631,0.918702868590038,0.0009187028685900381,0.1,46.188,1.87578197532,0.007511708491622303,0.40045744070767286
2019-09-05T20:34:25.032Z,2019-09-05T20:34:25.818Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:34:25.021Z,2019-09-05T20:34:26.265Z,ETC/BTC,ETC,BTC,kucoin,kraken,46.75412717612072,0.03080627837297802,3.080627837297802e-05,0.1,54.781006,0.0360513800486,0.0001223229590584865,0.33930173794619195
2019-09-05T20:34:25.022Z,2019-09-05T20:34:28.968Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.768106448277145,0.031485221875780026,3.1485221875780025e-05,0.1,60,0.039479999999999994,0.00016814272000000016,0.42589341438703193
2019-09-05T20:34:25.023Z,2019-09-05T20:34:32.280Z,ETC/ETH,ETC,ETH,hitbtc,kraken,12.311560920248908,0.4992026173557984,0.0004992026173557984,0.1,26.15,1.05802377,0.006746941349180302,0.6376927948585033
2019-09-05T20:34:55.057Z,2019-09-05T20:34:56.271Z,ETC/BTC,ETC,BTC,bittrex,kraken,54.759136544509225,0.036166298296243383,3.6166298296243384e-05,0.1,60,0.0395214,8.652755200000416e-05,0.2189384789000495
2019-09-05T20:34:55.062Z,2019-09-05T20:35:08.285Z,ETC/ETH,ETC,ETH,bittrex,kraken,13.745379232247249,0.5579220428190311,0.0005579220428190312,0.1,46.188,1.8687147494400003,0.014578934371622056,0.7801583615686096
2019-09-05T20:35:25.054Z,2019-09-05T20:35:28.972Z,ETC/BTC,ETC,BTC,binance,kraken,42.436339524949005,0.027915160228119615,2.7915160228119614e-05,0.1,60,0.039420000000000004,0.0002482503039999903,0.6297572399796811
2019-09-05T20:35:25.059Z,2019-09-05T20:35:32.270Z,ETC/ETH,ETC,ETH,binance,kraken,8.837685583030236,0.35693636072801255,0.00035693636072801254,0.1,46.188,1.861468776,0.024665063638968917,1.3250323592303392
2019-09-05T20:35:25.060Z,2019-09-05T20:35:34.975Z,ETC/ETH,ETC,ETH,okex,kraken,9.112482162224678,0.3681901556576299,0.0003681901556576299,0.1,46.188,1.86322392,0.022332148266453578,1.1985756530247624
2019-09-05T20:35:55.050Z,2019-09-05T20:36:02.927Z,ETC/ETH,ETC,ETH,poloniex,kraken,21.53503417304243,0.87693321658681,0.00087693321658681,0.1,46.188,1.87525958904,0.008034094771622424,0.4284257400190291
2019-09-05T20:36:25.066Z,2019-09-05T20:36:25.857Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:36:25.056Z,2019-09-05T20:36:28.974Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.768106448277145,0.031485221875780026,3.1485221875780025e-05,0.1,60,0.039479999999999994,0.00016814272000000016,0.42589341438703193
2019-09-05T20:36:25.057Z,2019-09-05T20:36:32.268Z,ETC/ETH,ETC,ETH,hitbtc,kraken,11.825776744343463,0.47930820851082984,0.00047930820851082987,0.1,23.25,0.9402974249999999,0.005828053886099971,0.6198096188660701
2019-09-05T20:36:55.074Z,2019-09-05T20:37:02.279Z,ETC/ETH,ETC,ETH,bittrex,kraken,12.749785747729758,0.5171493194435518,0.0005171493194435519,0.1,46.188,1.8673023204,0.015991363411622217,0.8563885578097853
2019-09-05T20:37:10.029Z,2019-09-05T20:37:11.859Z,ETC/BTC,ETC,BTC,bittrex,kraken,53.36953582311786,0.03523584497516987,3.523584497516987e-05,0.1,60,0.039507,0.00010092755200000192,0.25546751714886456
2019-09-05T20:37:25.071Z,2019-09-05T20:37:28.976Z,ETC/BTC,ETC,BTC,binance,kraken,42.436339524949005,0.027915160228119615,2.7915160228119614e-05,0.1,60,0.039420000000000004,0.0002482503039999903,0.6297572399796811
2019-09-05T20:37:25.077Z,2019-09-05T20:37:34.977Z,ETC/ETH,ETC,ETH,okex,kraken,9.112482162224678,0.3681901556576299,0.0003681901556576299,0.1,46.188,1.86322392,0.022332148266453578,1.1985756530247624
2019-09-05T20:37:56.388Z,2019-09-05T20:38:02.766Z,ETC/ETH,ETC,ETH,poloniex,kraken,20.623825523667428,0.8396163209099397,0.0008396163209099396,0.1,46.188,1.87474921164,0.008544472171622353,0.45576614293640844
2019-09-05T20:38:25.037Z,2019-09-05T20:38:25.843Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:38:25.030Z,2019-09-05T20:38:28.978Z,ETC/BTC,ETC,BTC,cointiger,kraken,47.768106448277145,0.031485221875780026,3.1485221875780025e-05,0.1,60,0.039479999999999994,0.00016814272000000016,0.42589341438703193
2019-09-05T20:38:25.031Z,2019-09-05T20:38:32.279Z,ETC/ETH,ETC,ETH,hitbtc,kraken,11.721778929777678,0.47504916685287824,0.00047504916685287826,0.1,23.25,0.940209075,0.005916403886099929,0.6292647075438971
2019-09-05T20:38:55.030Z,2019-09-05T20:38:56.277Z,ETC/BTC,ETC,BTC,bittrex,kraken,53.36953582311786,0.03523584497516987,3.523584497516987e-05,0.1,53.72,0.035371934,3.732893695999884e-05,0.10553264336634473
2019-09-05T20:38:55.032Z,2019-09-05T20:38:58.977Z,ETC/BTC,ETC,BTC,hitbtc,kraken,46.09129267991817,0.030362455518815838,3.036245551881584e-05,0.1,60,0.039444,0.00018939715839999535,0.4801672203630346
2019-09-05T20:38:55.034Z,2019-09-05T20:39:05.324Z,ETC/ETH,ETC,ETH,bittrex,kraken,12.322456455182754,0.4996488242050737,0.0004996488242050738,0.1,46.188,1.86662612808,0.016667555731622263,0.8929241630602486
2019-09-05T20:39:25.033Z,2019-09-05T20:39:26.432Z,ETC/BTC,ETC,BTC,poloniex,kraken,46.06344828334371,0.030343811378188118,3.0343811378188118e-05,0.1,60,0.039417,0.00019092755200000172,0.4843786995458856
2019-09-05T20:39:25.034Z,2019-09-05T20:39:28.989Z,ETC/BTC,ETC,BTC,binance,kraken,42.436339524949005,0.027915160228119615,2.7915160228119614e-05,0.1,60,0.039420000000000004,0.0002482503039999903,0.6297572399796811
2019-09-05T20:39:25.037Z,2019-09-05T20:39:32.331Z,ETC/ETH,ETC,ETH,binance,kraken,8.823210392593111,0.35634355558748243,0.00035634355558748245,0.1,10.97,0.44210197,0.00174407021672196,0.3944950113481648
2019-09-05T20:39:55.068Z,2019-09-05T20:39:56.820Z,ETC/BTC,ETC,BTC,okex,kraken,43.88921566823373,0.028887981709727797,2.88879817097278e-05,0.1,60,0.039432,0.0002221749951999974,0.5634383120308313
2019-09-05T20:39:55.070Z,2019-09-05T20:40:02.296Z,ETC/ETH,ETC,ETH,poloniex,kraken,20.10867532918436,0.8185192800964775,0.0008185192800964775,0.1,46.188,1.8744402139200003,0.008853469891622057,0.4723260750529286
2019-09-05T20:40:25.075Z,2019-09-05T20:40:25.868Z,VSYS/BTC,VSYS,BTC,bitfinex,kucoin,1841.0589800769421,0.026748852916949558,2.674885291694956e-05,0.1,1972.374573,0.0285994313085,6.319116496706495e-05,0.22095252274573718
2019-09-05T20:40:25.065Z,2019-09-05T20:40:28.987Z,ETC/BTC,ETC,BTC,cointiger,kraken,52.75598563634203,0.03482502206745057,3.482502206745057e-05,0.1,60,0.03954,0.0001081427199999957,0.2735020738492557
